,date,pressure,temperature,humidity,wind_direction,rain,radiation
2017-11-04 21:10:00,993.3,10.58,75.5,1.42,241.9,0.0,0.0
2017-11-04 22:10:00,992.84,10.45,77.4,1.03,213.8,0.0,0.0
2017-11-04 23:10:00,992.46,8.59,81.9,0.84,250.6,0.0,0.0
2017-11-05 00:10:00,992.25,7.34,93.7,1.07,212.5,0.0,0.0
2017-11-05 01:10:00,991.83,6.46,94.5,1.51,223.4,0.0,0.0
2017-11-05 02:10:00,991.49,7.91,91.2,1.91,221.0,0.0,0.0
2017-11-05 03:10:00,991.27,8.0,91.3,2.44,228.7,0.0,0.0
2017-11-05 04:10:00,990.72,6.25,93.7,0.88,211.5,0.0,0.0
2017-11-05 05:10:00,990.31,5.07,95.6,1.35,219.8,0.0,0.0
2017-11-05 06:10:00,989.93,5.2,96.2,0.77,243.6,0.0,0.0
2017-11-05 07:10:00,989.63,6.65,96.3,0.78,239.9,0.0,0.0
2017-11-05 08:10:00,989.99,7.64,93.6,1.05,212.9,0.0,14.74
2017-11-05 09:10:00,989.41,8.89,88.3,1.52,30.49,0.0,22.85
2017-11-05 10:10:00,989.03,9.89,87.0,0.9,54.71,0.01,62.78
2017-11-05 11:10:00,989.1,11.66,75.0,1.61,306.6,0.0,105.41
2017-11-05 12:10:00,988.53,13.35,69.81,0.87,242.3,0.0,324.94
2017-11-05 13:10:00,988.19,14.07,68.2,2.24,202.8,0.0,92.51
2017-11-05 14:10:00,988.63,12.97,77.3,1.31,245.4,0.17,16.09
2017-11-05 15:10:00,989.59,11.2,89.5,2.24,269.4,0.21,13.88
2017-11-05 16:10:00,991.23,9.12,89.7,2.31,284.7,0.47,0.0
2017-11-05 17:10:00,992.72,8.67,90.7,1.81,277.5,0.31,0.0
2017-11-05 18:10:00,994.29,8.19,89.4,2.13,281.2,0.21,0.0
2017-11-05 19:10:00,995.28,7.71,88.6,1.7,262.5,0.03,0.0
2017-11-05 20:10:00,995.99,7.08,83.5,1.27,244.8,0.05,0.0
2017-11-05 21:10:00,996.49,6.87,87.7,0.96,216.8,0.01,0.0
2017-11-05 22:10:00,997.0,7.09,85.2,1.35,207.3,0.0,0.0
2017-11-05 23:10:00,997.4,7.14,82.9,0.85,217.6,0.0,0.0
2017-11-06 00:10:00,998.02,7.15,82.3,1.28,216.3,0.0,0.0
2017-11-06 01:10:00,998.63,6.89,82.4,1.33,217.9,0.0,0.0
2017-11-06 02:10:00,999.24,6.68,79.4,1.14,253.0,0.0,0.0
2017-11-06 03:10:00,999.66,6.41,79.7,0.66,210.1,0.0,0.0
2017-11-06 04:10:00,1000.57,6.28,80.4,1.33,217.9,0.0,0.0
2017-11-06 05:10:00,1000.88,6.02,80.0,1.0,262.1,0.0,0.0
2017-11-06 06:10:00,1001.8,5.79,79.6,1.42,161.7,0.0,0.0
2017-11-06 07:10:00,1002.58,5.58,78.6,0.74,130.6,0.0,0.0
2017-11-06 08:10:00,1003.59,4.39,88.8,0.57,60.16,0.0,24.69
2017-11-06 09:10:00,1004.38,6.03,76.0,0.54,129.1,0.0,98.28
2017-11-06 10:10:00,1005.0,6.75,73.4,1.6,302.5,0.0,117.69
2017-11-06 11:10:00,1005.51,6.92,73.6,1.99,296.5,0.0,130.59
2017-11-06 12:10:00,1005.74,8.27,68.57,1.72,284.3,0.0,285.26
2017-11-06 13:10:00,1006.07,8.42,69.04,1.29,339.0,0.0,293.61
2017-11-06 14:10:00,1006.05,8.28,68.96,1.25,306.9,0.0,149.26
2017-11-06 15:10:00,1006.46,8.68,66.4,1.38,333.0,0.0,111.67
2017-11-06 16:10:00,1007.1,8.59,67.75,0.82,282.3,0.0,41.89
2017-11-06 17:10:00,1007.6,6.57,76.7,0.38,161.1,0.0,0.0
2017-11-06 18:10:00,1008.42,6.49,79.3,0.61,303.2,0.0,0.0
2017-11-06 19:10:00,1008.8,6.83,75.3,1.01,351.3,0.0,0.0
2017-11-06 20:10:00,1009.22,5.37,88.7,0.91,39.38,0.0,0.0
2017-11-06 21:10:00,1009.35,3.77,94.2,0.51,122.5,0.0,0.0
2017-11-06 22:10:00,1009.67,4.02,95.3,0.4,322.0,0.0,0.0
2017-11-06 23:10:00,1009.72,5.14,95.0,1.26,94.8,0.0,0.0
2017-11-07 00:10:00,1009.73,5.75,88.3,1.97,39.66,0.0,0.0
2017-11-07 01:10:00,1009.61,5.69,87.5,2.17,52.8,0.0,0.0
2017-11-07 02:10:00,1009.52,5.21,90.5,2.95,18.88,0.0,0.0
2017-11-07 03:10:00,1009.19,4.7,93.5,2.38,72.4,0.0,0.0
2017-11-07 04:10:00,1009.07,4.33,94.7,2.18,34.37,0.0,0.0
2017-11-07 05:10:00,1008.63,4.3,95.8,2.14,35.4,0.0,0.0
2017-11-07 06:10:00,1008.24,4.61,96.8,1.65,25.78,0.0,0.0
2017-11-07 07:10:00,1008.19,4.72,97.1,2.26,26.7,0.0,0.0
2017-11-07 08:10:00,1007.94,4.85,96.7,2.22,21.51,0.0,3.19
2017-11-07 09:10:00,1007.65,5.02,95.2,2.28,36.05,0.0,22.97
2017-11-07 10:10:00,1007.57,5.06,94.3,2.41,17.62,0.0,17.81
2017-11-07 11:10:00,1007.16,4.96,95.1,2.61,20.09,0.0,29.12
2017-11-07 12:10:00,1006.37,4.94,95.9,2.41,27.93,0.0,28.75
2017-11-07 13:10:00,1005.76,5.21,96.7,2.29,27.32,0.0,34.52
2017-11-07 14:10:00,1004.81,5.83,96.8,2.07,38.67,0.0,21.62
2017-11-07 15:10:00,1004.45,6.39,95.0,2.53,48.6,0.0,10.2
2017-11-07 16:10:00,1003.93,6.83,94.2,1.97,38.85,0.0,0.0
2017-11-07 17:10:00,1003.64,7.24,92.4,1.34,27.81,0.0,0.0
2017-11-07 18:10:00,1003.42,7.65,90.1,2.2,32.73,0.0,0.0
2017-11-07 19:10:00,1002.99,7.83,89.5,2.05,47.73,0.0,0.0
2017-11-07 20:10:00,1002.43,7.87,87.9,2.58,51.99,0.0,0.0
2017-11-07 21:10:00,1002.2,8.1,86.3,3.34,63.69,0.0,0.0
2017-11-07 22:10:00,1001.96,7.99,86.3,0.73,32.66,0.0,0.0
2017-11-07 23:10:00,1001.52,7.81,85.5,1.09,60.19,0.0,0.0
2017-11-08 00:10:00,1001.19,7.45,86.4,1.42,56.94,0.0,0.0
2017-11-08 01:10:00,1001.11,7.15,87.8,0.67,57.1,0.0,0.0
2017-11-08 02:10:00,1000.65,6.59,90.4,1.68,25.61,0.0,0.0
2017-11-08 03:10:00,1000.63,6.46,90.9,1.61,10.71,0.0,0.0
2017-11-08 04:10:00,1000.59,6.66,89.9,0.75,8.94,0.0,0.0
2017-11-08 05:10:00,1000.35,6.56,90.4,1.97,32.09,0.0,0.0
2017-11-08 06:10:00,1000.4,6.48,90.8,1.74,27.39,0.0,0.0
2017-11-08 07:10:00,1000.64,6.29,90.1,2.24,34.26,0.0,0.0
2017-11-08 08:10:00,1001.15,6.42,90.2,0.96,25.09,0.0,7.86
2017-11-08 09:10:00,1001.34,6.7,89.2,1.61,37.47,0.0,22.11
2017-11-08 10:10:00,1001.21,7.2,87.6,1.46,39.52,0.0,96.19
2017-11-08 11:10:00,1002.01,7.78,85.0,1.24,38.25,0.0,138.7
2017-11-08 12:10:00,1001.64,8.77,78.3,1.36,8.79,0.0,201.84
2017-11-08 13:10:00,1001.89,9.23,76.9,2.13,27.56,0.0,161.18
2017-11-08 14:10:00,1001.7,9.88,74.5,2.65,20.24,0.0,79.73
2017-11-08 15:10:00,1002.05,9.68,75.4,2.07,15.6,0.0,58.6
2017-11-08 16:10:00,1002.31,9.31,78.3,2.16,29.81,0.0,5.65
2017-11-08 17:10:00,1002.49,8.73,81.0,2.46,49.07,0.0,0.0
2017-11-08 18:10:00,1002.8,8.28,84.0,1.55,69.85,0.01,0.0
2017-11-08 19:10:00,1003.15,7.83,92.3,2.21,70.9,0.15,0.0
2017-11-08 20:10:00,1003.48,7.54,94.0,1.06,33.53,0.04,0.0
2017-11-08 21:10:00,1003.64,7.3,94.5,1.26,96.5,0.02,0.0
2017-11-08 22:10:00,1003.89,7.28,93.5,1.45,69.99,0.01,0.0
2017-11-08 23:10:00,1004.01,7.18,92.5,2.14,65.1,0.0,0.0
2017-11-09 00:10:00,1004.07,7.03,93.6,1.14,60.39,0.01,0.0
2017-11-09 01:10:00,1003.79,6.92,93.4,0.69,38.75,0.04,0.0
2017-11-09 02:10:00,1003.81,6.81,94.0,0.72,71.6,0.01,0.0
2017-11-09 03:10:00,1003.7,6.67,94.8,0.82,30.71,0.0,0.0
2017-11-09 04:10:00,1003.94,6.71,95.2,0.56,335.5,0.0,0.0
2017-11-09 05:10:00,1004.18,6.77,94.5,0.78,78.3,0.0,0.0
2017-11-09 06:10:00,1004.43,6.68,94.8,1.04,42.26,0.0,0.0
2017-11-09 07:10:00,1004.69,6.74,95.2,0.85,124.2,0.02,0.0
2017-11-09 08:10:00,1005.18,6.88,93.8,1.33,117.9,0.01,0.0
2017-11-09 09:10:00,1005.56,6.95,95.2,0.85,149.3,0.03,3.81
2017-11-09 10:10:00,1005.66,7.06,94.2,0.75,157.8,0.01,33.78
2017-11-09 11:10:00,1005.51,7.97,88.6,1.12,195.2,0.0,122.6
2017-11-09 12:10:00,1005.18,8.69,84.9,0.63,192.2,0.0,87.84
2017-11-09 13:10:00,1005.22,9.03,75.6,2.26,251.1,0.0,61.92
2017-11-09 14:10:00,1005.16,9.1,75.9,0.58,339.9,0.0,35.87
2017-11-09 15:10:00,1005.32,8.53,77.5,2.06,312.2,0.0,11.55
2017-11-09 16:10:00,1005.35,8.45,77.4,0.73,132.8,0.0,3.07
2017-11-09 17:10:00,1005.71,8.22,79.1,1.15,123.4,0.0,0.0
2017-11-09 18:10:00,1005.86,7.92,84.1,1.39,157.5,0.0,0.0
2017-11-09 19:10:00,1005.49,8.06,80.8,1.04,225.2,0.0,0.0
2017-11-09 20:10:00,1005.54,8.13,79.6,0.76,264.6,0.0,0.0
2017-11-09 21:10:00,1005.64,8.23,76.3,1.22,231.8,0.0,0.0
2017-11-09 22:10:00,1005.6,8.32,70.2,1.37,221.4,0.0,0.0
2017-11-09 23:10:00,1005.23,8.23,69.93,1.35,228.7,0.0,0.0
2017-11-10 00:10:00,1004.79,8.22,68.24,1.93,230.6,0.0,0.0
2017-11-10 01:10:00,1004.05,7.53,68.94,1.88,215.8,0.0,0.0
2017-11-10 02:10:00,1003.88,6.74,72.9,1.27,303.0,0.0,0.0
2017-11-10 03:10:00,1003.39,4.39,89.3,0.7,136.7,0.0,0.0
2017-11-10 04:10:00,1002.29,5.96,79.4,1.02,320.8,0.0,0.0
2017-11-10 05:10:00,1001.71,7.16,72.9,0.87,252.1,0.0,0.0
2017-11-10 06:10:00,1001.59,7.79,70.7,1.07,235.5,0.0,0.0
2017-11-10 07:10:00,1001.18,7.38,74.7,2.14,210.4,0.0,0.0
2017-11-10 08:10:00,1000.67,7.52,71.4,2.01,209.2,0.0,8.35
2017-11-10 09:10:00,1000.49,7.32,73.7,3.28,214.9,0.0,19.29
2017-11-10 10:10:00,999.89,6.9,78.5,2.42,198.8,0.05,42.26
2017-11-10 11:10:00,998.81,7.19,78.1,3.18,202.9,0.0,32.43
2017-11-10 12:10:00,997.51,7.95,72.3,3.57,204.3,0.0,212.78
2017-11-10 13:10:00,996.17,8.46,67.41,4.02,220.4,0.0,144.72
2017-11-10 14:10:00,995.52,8.01,70.5,4.42,217.3,0.0,32.68
2017-11-10 15:10:00,994.87,7.16,77.8,3.49,206.9,0.04,26.9
2017-11-10 16:10:00,994.27,7.49,73.4,2.82,223.0,0.0,11.43
2017-11-10 17:10:00,993.5,7.83,71.6,3.7,220.0,0.0,0.0
2017-11-10 18:10:00,993.29,7.78,71.8,2.96,223.2,0.0,0.0
2017-11-10 19:10:00,993.82,7.64,77.4,2.66,224.6,0.18,0.0
2017-11-10 20:10:00,994.93,7.07,73.7,4.17,237.3,0.0,0.0
2017-11-10 21:10:00,995.43,7.01,73.2,3.46,239.7,0.0,0.0
2017-11-10 22:10:00,995.55,6.26,74.8,2.61,207.7,0.0,0.0
2017-11-10 23:10:00,995.75,6.38,72.7,2.87,215.1,0.0,0.0
2017-11-11 00:10:00,995.82,6.04,70.1,3.13,228.9,0.0,0.0
2017-11-11 01:10:00,996.01,5.55,71.1,3.37,229.5,0.0,0.0
2017-11-11 02:10:00,996.05,5.81,68.26,3.57,235.0,0.0,0.0
2017-11-11 03:10:00,995.96,5.34,69.94,3.28,235.1,0.0,0.0
2017-11-11 04:10:00,995.59,5.0,76.1,2.25,249.2,0.01,0.0
2017-11-11 05:10:00,995.25,5.09,77.7,1.7,225.6,0.03,0.0
2017-11-11 06:10:00,995.11,5.79,71.0,4.38,233.3,0.0,0.0
2017-11-11 07:10:00,994.79,5.76,69.95,3.91,240.6,0.0,0.0
2017-11-11 08:10:00,994.55,5.81,69.73,2.65,199.4,0.0,24.45
2017-11-11 09:10:00,994.19,6.5,66.83,3.03,212.8,0.0,131.2
2017-11-11 10:10:00,993.77,6.88,67.25,3.39,216.9,0.0,102.95
2017-11-11 11:10:00,992.96,7.62,64.14,3.73,244.2,0.0,60.44
2017-11-11 12:10:00,992.39,7.79,60.71,3.91,231.0,0.0,59.83
2017-11-11 13:10:00,991.53,7.83,62.14,3.39,227.1,0.0,92.38
2017-11-11 14:10:00,990.64,8.01,60.36,3.13,229.6,0.0,60.32
2017-11-11 15:10:00,990.5,6.3,76.9,1.83,212.5,0.25,26.78
2017-11-11 16:10:00,989.93,5.82,83.5,1.01,217.8,0.09,5.77
2017-11-11 17:10:00,989.57,5.21,88.8,1.04,182.4,0.2,0.0
2017-11-11 18:10:00,989.07,5.08,92.3,1.31,259.9,0.02,0.0
2017-11-11 19:10:00,989.17,3.66,94.5,1.0,150.1,0.0,0.0
2017-11-11 20:10:00,989.35,3.5,95.4,0.74,56.93,0.0,0.0
2017-11-11 21:10:00,989.75,4.3,95.0,0.82,185.0,0.0,0.0
2017-11-11 22:10:00,990.62,5.8,74.8,2.2,249.4,0.0,0.0
2017-11-11 23:10:00,991.04,4.95,78.5,1.09,238.7,0.0,0.0
2017-11-12 00:10:00,991.44,5.17,79.5,1.74,242.3,0.01,0.0
2017-11-12 01:10:00,991.33,4.97,78.2,2.08,221.4,0.0,0.0
2017-11-12 02:10:00,991.44,4.41,79.3,0.96,235.3,0.0,0.0
2017-11-12 03:10:00,991.08,2.63,90.7,0.44,133.3,0.0,0.0
2017-11-12 04:10:00,991.0,0.56,95.5,0.83,100.4,0.0,0.0
2017-11-12 05:10:00,990.56,0.73,96.4,0.8,319.3,0.0,0.0
2017-11-12 06:10:00,990.37,0.48,96.7,0.64,161.1,0.0,0.0
2017-11-12 07:10:00,990.05,0.34,97.1,0.86,53.41,0.0,0.0
2017-11-12 08:10:00,989.54,0.23,97.3,0.87,29.9,0.0,40.66
2017-11-12 09:10:00,988.82,1.81,96.9,0.62,143.7,0.0,57.74
2017-11-12 10:10:00,987.72,3.05,91.5,1.11,103.8,0.0,88.7
2017-11-12 11:10:00,986.89,4.48,82.2,0.91,34.17,0.0,56.27
2017-11-12 12:10:00,986.03,4.96,74.1,1.53,200.6,0.0,44.47
2017-11-12 13:10:00,984.06,3.97,79.2,2.74,165.2,0.05,50.49
2017-11-12 14:10:00,983.36,4.22,76.6,0.81,129.0,0.0,33.54
2017-11-12 15:10:00,982.85,3.76,78.6,0.54,194.2,0.07,14.74
2017-11-12 16:10:00,982.49,2.95,89.2,1.24,104.4,0.15,0.0
2017-11-12 17:10:00,981.84,2.66,91.7,0.65,91.8,0.1,0.0
2017-11-12 18:10:00,982.25,2.57,93.6,0.52,121.4,0.0,0.0
2017-11-12 19:10:00,983.13,2.59,94.5,0.69,153.1,0.02,0.0
2017-11-12 20:10:00,984.06,2.77,94.1,0.58,20.09,0.02,0.0
2017-11-12 21:10:00,985.33,3.4,89.1,1.39,266.0,0.02,0.0
2017-11-12 22:10:00,986.06,3.51,90.0,0.95,28.43,0.0,0.0
2017-11-12 23:10:00,986.95,3.59,87.8,1.31,220.7,0.02,0.0
2017-11-13 00:10:00,987.96,2.95,88.9,1.77,236.3,0.0,0.0
2017-11-13 01:10:00,988.63,2.75,89.7,0.9,238.1,0.0,0.0
2017-11-13 02:10:00,989.49,2.96,90.4,1.18,265.3,0.06,0.0
2017-11-13 03:10:00,989.95,3.29,88.0,1.13,3.86,0.0,0.0
2017-11-13 04:10:00,990.68,3.57,88.6,0.77,283.0,0.0,0.0
2017-11-13 05:10:00,991.78,3.29,88.3,0.73,214.4,0.0,0.0
2017-11-13 06:10:00,992.64,3.66,87.9,0.61,163.4,0.0,0.0
2017-11-13 07:10:00,993.01,3.78,86.7,1.03,248.1,0.0,0.0
2017-11-13 08:10:00,994.01,4.09,82.8,2.08,277.6,0.0,13.27
2017-11-13 09:10:00,995.13,4.77,78.9,1.57,275.0,0.0,51.84
2017-11-13 10:10:00,995.89,5.35,78.1,2.17,267.4,0.0,107.25
2017-11-13 11:10:00,996.53,6.15,76.2,2.54,285.1,0.0,190.29
2017-11-13 12:10:00,997.12,6.65,73.1,2.35,322.0,0.0,192.63
2017-11-13 13:10:00,997.69,7.07,68.68,1.93,321.8,0.0,177.03
2017-11-13 14:10:00,998.24,7.05,68.72,2.16,317.5,0.0,130.84
2017-11-13 15:10:00,999.09,7.48,65.66,1.35,354.2,0.0,109.71
2017-11-13 16:10:00,999.82,5.93,70.3,1.6,7.47,0.0,16.09
2017-11-13 17:10:00,1000.48,2.04,91.3,0.53,82.1,0.0,0.0
2017-11-13 18:10:00,1001.45,1.3,94.1,0.99,120.8,0.0,0.0
2017-11-13 19:10:00,1002.26,0.25,95.7,0.74,90.8,0.0,0.0
2017-11-13 20:10:00,1003.01,-0.79,96.7,1.04,91.7,0.0,0.0
2017-11-13 21:10:00,1003.54,-1.27,97.2,0.55,2.76,0.0,0.0
2017-11-13 22:10:00,1003.88,-1.6,97.4,0.66,95.8,0.0,0.0
2017-11-13 23:10:00,1004.33,-1.98,97.4,0.84,96.7,0.0,0.0
2017-11-14 00:10:00,1004.61,-2.27,97.2,0.69,47.21,0.0,0.0
2017-11-14 01:10:00,1004.79,-0.13,97.5,1.12,192.5,0.0,0.0
2017-11-14 02:10:00,1005.22,-0.07,97.6,1.38,193.4,0.0,0.0
2017-11-14 03:10:00,1005.22,0.17,97.4,1.04,173.6,0.0,0.0
2017-11-14 04:10:00,1005.58,0.89,96.5,1.36,239.0,0.0,0.0
2017-11-14 05:10:00,1005.8,0.61,94.5,1.39,276.0,0.0,0.0
2017-11-14 06:10:00,1006.4,-0.19,95.4,1.2,101.3,0.0,0.0
2017-11-14 07:10:00,1006.85,0.96,96.1,1.14,147.9,0.0,0.0
2017-11-14 08:10:00,1007.24,1.94,93.1,0.63,182.3,0.0,8.97
2017-11-14 09:10:00,1007.49,2.9,90.2,0.92,201.9,0.0,64.5
2017-11-14 10:10:00,1007.81,4.61,85.4,0.96,240.6,0.0,238.57
2017-11-14 11:10:00,1008.04,6.44,70.1,1.66,188.2,0.0,108.35
2017-11-14 12:10:00,1007.65,7.36,62.48,3.51,241.0,0.0,120.39
2017-11-14 13:10:00,1007.54,7.66,60.51,2.61,234.9,0.0,95.45
2017-11-14 14:10:00,1007.39,8.64,54.98,2.79,284.6,0.0,290.05
2017-11-14 15:10:00,1006.97,8.41,54.77,3.95,218.5,0.0,177.76
2017-11-14 16:10:00,1007.26,7.22,60.9,2.26,225.2,0.0,17.32
2017-11-14 17:10:00,1007.57,6.44,64.93,2.57,208.1,0.0,0.0
2017-11-14 18:10:00,1007.78,5.83,66.85,2.29,210.4,0.0,0.0
2017-11-14 19:10:00,1008.31,5.55,69.06,1.94,228.8,0.0,0.0
2017-11-14 20:10:00,1008.38,5.9,68.21,1.71,258.4,0.0,0.0
2017-11-14 21:10:00,1008.67,5.98,69.27,1.95,254.9,0.0,0.0
2017-11-14 22:10:00,1008.89,5.18,79.0,1.12,255.2,0.01,0.0
2017-11-14 23:10:00,1008.97,5.6,76.2,1.59,273.7,0.0,0.0
2017-11-15 00:10:00,1009.19,5.36,79.8,0.79,269.0,0.0,0.0
2017-11-15 01:10:00,1009.11,5.6,77.4,1.1,315.9,0.0,0.0
2017-11-15 02:10:00,1009.2,5.4,81.2,0.6,6.0,0.0,0.0
2017-11-15 03:10:00,1009.17,5.63,78.4,1.29,327.5,0.0,0.0
2017-11-15 04:10:00,1009.08,5.39,79.7,0.97,309.1,0.0,0.0
2017-11-15 05:10:00,1009.12,5.34,82.2,0.42,18.97,0.0,0.0
2017-11-15 06:10:00,1009.19,5.43,81.9,0.63,179.8,0.0,0.0
2017-11-15 07:10:00,1009.46,5.47,81.6,0.6,47.43,0.0,0.0
2017-11-15 08:10:00,1009.85,5.63,82.0,0.53,179.4,0.0,15.23
2017-11-15 09:10:00,1010.22,6.24,77.7,0.94,257.7,0.0,20.39
2017-11-15 10:10:00,1010.45,6.81,76.3,1.17,238.2,0.0,55.77
2017-11-15 11:10:00,1010.36,7.34,76.2,1.51,238.0,0.0,96.56
2017-11-15 12:10:00,1010.08,8.03,73.9,1.92,304.6,0.0,81.94
2017-11-15 13:10:00,1009.81,8.82,72.7,1.35,248.7,0.0,100.25
2017-11-15 14:10:00,1009.65,9.0,74.0,1.57,260.3,0.0,63.02
2017-11-15 15:10:00,1009.56,9.08,74.8,1.94,263.4,0.0,41.4
2017-11-15 16:10:00,1009.6,8.95,74.4,1.87,259.1,0.0,7.49
2017-11-15 17:10:00,1009.76,8.61,75.2,0.96,234.0,0.0,0.0
2017-11-15 18:10:00,1009.93,8.06,78.4,0.86,211.2,0.0,0.0
2017-11-15 19:10:00,1010.21,7.99,77.8,0.86,251.3,0.0,0.0
2017-11-15 20:10:00,1010.16,7.71,79.1,0.52,120.9,0.0,0.0
2017-11-15 21:10:00,1010.19,6.95,89.1,0.39,207.4,0.0,0.0
2017-11-15 22:10:00,1010.19,6.78,91.1,0.57,232.0,0.0,0.0
2017-11-15 23:10:00,1009.95,7.17,87.2,1.05,207.9,0.0,0.0
2017-11-16 00:10:00,1009.88,6.22,91.4,0.63,329.0,0.0,0.0
2017-11-16 01:10:00,1009.63,5.95,92.9,0.57,253.8,0.0,0.0
2017-11-16 02:10:00,1009.52,4.92,93.6,0.97,110.1,0.0,0.0
2017-11-16 03:10:00,1009.07,5.02,95.0,0.67,188.7,0.0,0.0
2017-11-16 04:10:00,1008.92,6.25,87.9,0.93,217.7,0.0,0.0
2017-11-16 05:10:00,1008.97,5.95,85.9,1.1,207.9,0.0,0.0
2017-11-16 06:10:00,1008.73,5.82,87.3,0.84,211.7,0.0,0.0
2017-11-16 07:10:00,1008.6,5.96,84.6,0.91,122.3,0.0,0.0
2017-11-16 08:10:00,1008.71,6.11,83.4,0.92,165.3,0.0,23.71
2017-11-16 09:10:00,1008.81,6.19,81.2,0.55,81.0,0.0,46.07
2017-11-16 10:10:00,1008.73,6.75,79.5,0.94,35.01,0.0,109.46
2017-11-16 11:10:00,1008.39,6.97,78.8,2.42,234.8,0.0,143.61
2017-11-16 12:10:00,1007.92,7.39,73.0,1.53,162.7,0.0,228.38
2017-11-16 13:10:00,1007.59,8.17,69.2,1.02,271.8,0.0,185.14
2017-11-16 14:10:00,1006.96,8.52,68.01,0.88,222.1,0.0,138.57
2017-11-16 15:10:00,1006.48,8.71,68.99,0.4,6.34,0.0,123.71
2017-11-16 16:10:00,1005.97,7.46,73.9,0.78,221.1,0.0,19.53
2017-11-16 17:10:00,1006.33,4.27,89.4,0.69,150.7,0.0,0.0
2017-11-16 18:10:00,1006.56,5.37,89.3,1.04,277.5,0.0,0.0
2017-11-16 19:10:00,1006.54,5.24,90.9,1.33,272.3,0.0,0.0
2017-11-16 20:10:00,1006.84,4.98,91.1,1.98,266.6,0.0,0.0
2017-11-16 21:10:00,1006.73,5.18,89.5,0.87,242.4,0.0,0.0
2017-11-16 22:10:00,1006.79,5.23,88.5,2.26,268.8,0.0,0.0
2017-11-16 23:10:00,1007.06,4.78,85.9,2.88,279.5,0.0,0.0
2017-11-17 00:10:00,1006.92,4.79,86.2,1.7,241.5,0.0,0.0
2017-11-17 01:10:00,1006.91,4.9,84.9,1.23,267.0,0.0,0.0
2017-11-17 02:10:00,1006.85,4.92,83.7,1.22,261.3,0.0,0.0
2017-11-17 03:10:00,1006.85,4.32,90.6,1.05,262.4,0.0,0.0
2017-11-17 04:10:00,1006.82,4.04,93.0,0.78,279.3,0.05,0.0
2017-11-17 05:10:00,1007.4,4.19,93.8,0.94,330.1,0.01,0.0
2017-11-17 06:10:00,1007.49,4.97,93.0,0.91,280.7,0.0,0.0
2017-11-17 07:10:00,1007.68,5.17,92.1,1.11,252.1,0.0,0.0
2017-11-17 08:10:00,1008.24,5.41,92.1,0.4,101.6,0.01,0.0
2017-11-17 09:10:00,1008.81,5.62,93.0,0.67,212.7,0.11,17.32
2017-11-17 10:10:00,1009.13,6.51,90.5,0.53,81.7,0.0,60.07
2017-11-17 11:10:00,1009.22,7.36,86.8,1.02,39.49,0.0,138.7
2017-11-17 12:10:00,1009.28,7.76,84.1,1.13,339.6,0.0,97.91
2017-11-17 13:10:00,1009.28,8.04,76.2,1.0,348.2,0.0,90.05
2017-11-17 14:10:00,1009.0,8.04,75.5,1.39,355.4,0.0,103.93
2017-11-17 15:10:00,1009.08,8.01,73.6,0.88,340.5,0.0,55.9
2017-11-17 16:10:00,1009.11,7.49,77.4,0.54,280.7,0.0,6.14
2017-11-17 17:10:00,1008.98,6.21,91.0,0.51,98.4,0.0,0.0
2017-11-17 18:10:00,1008.73,5.42,93.3,0.74,134.0,0.0,0.0
2017-11-17 19:10:00,1008.71,3.59,94.6,0.5,98.8,0.0,0.0
2017-11-17 20:10:00,1008.73,2.34,96.0,0.84,20.84,0.0,0.0
2017-11-17 21:10:00,1008.72,2.53,96.6,0.64,80.8,0.0,0.0
2017-11-17 22:10:00,1008.53,3.09,96.5,0.52,30.37,0.0,0.0
2017-11-17 23:10:00,1008.36,3.0,96.5,0.68,53.72,0.0,0.0
2017-11-18 00:10:00,1007.79,3.3,96.4,0.52,140.3,0.0,0.0
2017-11-18 01:10:00,1007.0,3.1,96.3,0.49,18.73,0.0,0.0
2017-11-18 02:10:00,1007.11,3.08,96.6,1.41,115.8,0.0,0.0
2017-11-18 03:10:00,1006.84,2.86,96.8,1.4,288.0,0.0,0.0
2017-11-18 04:10:00,1006.16,3.19,95.4,1.42,226.1,0.0,0.0
2017-11-18 05:10:00,1005.52,2.89,92.6,0.71,236.3,0.0,0.0
2017-11-18 06:10:00,1004.96,2.16,93.5,0.51,71.6,0.0,0.0
2017-11-18 07:10:00,1004.67,1.3,94.5,0.65,168.5,0.0,0.0
2017-11-18 08:10:00,1004.4,0.44,96.2,0.5,64.77,0.0,20.02
2017-11-18 09:10:00,1003.99,2.14,95.6,0.39,15.72,0.0,79.73
2017-11-18 10:10:00,1003.36,5.06,68.59,2.7,221.2,0.0,91.28
2017-11-18 11:10:00,1002.86,5.4,59.64,2.79,236.6,0.0,68.8
2017-11-18 12:10:00,1001.83,5.62,57.38,4.32,243.8,0.0,77.27
2017-11-18 13:10:00,1000.9,5.88,55.36,4.98,239.0,0.0,66.46
2017-11-18 14:10:00,1000.57,5.73,56.85,3.87,256.4,0.0,28.38
2017-11-18 15:10:00,999.49,5.53,58.12,3.26,225.3,0.0,18.8
2017-11-18 16:10:00,998.34,5.56,57.89,4.28,227.0,0.0,8.6
2017-11-18 17:10:00,998.01,5.27,59.8,4.29,231.3,0.0,0.0
2017-11-18 18:10:00,997.89,5.21,60.99,3.48,235.6,0.0,0.0
2017-11-18 19:10:00,997.51,5.27,63.46,3.78,233.5,0.0,0.0
